jobId,title,description,requirements,type,category,slug,isApplied,tags,duration,skills,vacancies,salary.amount,salary.currency,salary.frequency,preferredTime.start,preferredTime.end,location.city,location.area,employer.name,employer.contact,employer.phone,employer.owner,schedule.shifts,schedule.days,latitude,longitude,recid
207,Ice Cream Parlour Assistant,"Serve ice cream, handle the cash counter, and maintain cleanliness.",Friendly and approachable personality.,Part-time,Retail,ice-cream-parlour-assistant-bavdhan-pune,FALSE,"['ice-cream', 'retail']",2 months,"['Customer Service', 'Cash Handling']",2,7000,INR,Monthly,4:00 PM,9:00 PM,Pune,Bavdhan,Creamy Bliss,info@creamybliss.com,9871239874,Ravi Deshmukh,"[{'start': '4:00 PM', 'end': '9:00 PM'}]","['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",18.5051,73.7626,REC00207
208,Delivery Rider,Deliver packages to customers in Nashik.,"Valid driving license, navigation skills.",Part-time,Logistics,delivery-rider-satpur-nashik,FALSE,"['delivery', 'logistics']",6 months,"['Driving', 'Navigation', 'Customer Service']",3,10000,INR,Monthly,9:00 AM,1:00 PM,Nashik,Satpur,Speedy Couriers,hr@speedycouriers.com,9876541234,Rahul Desai,"[{'start': '9:00 AM', 'end': '1:00 PM'}]","['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",19.9455,73.755,REC00208
209,Library Assistant,Assist in maintaining the library and helping visitors.,"Organized, basic knowledge of cataloging systems.",Part-time,Library,library-assistant-sitabuldi-nagpur,FALSE,"['library', 'education']",5 months,"['Sorting Books', 'Customer Service', 'Inventory']",2,7000,INR,Monthly,2:00 PM,6:00 PM,Nagpur,Sitabuldi,City Library,jobs@citylibrary.com,9876543211,Snehal Pawar,"[{'start': '2:00 PM', 'end': '6:00 PM'}]","['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",21.1498,79.0821,REC00209
210,Event Helper,Assist in setting up and managing events.,"Team player, punctual, and reliable.",Part-time,Event Management,event-helper-panjim-raigad,FALSE,"['event', 'management']",3 months,"['Physical Setup', 'Coordination', 'Customer Interaction']",5,8500,INR,Monthly,3:00 PM,9:00 PM,Raigad,Panjim,Elite Events,contact@eliteevents.com,9821234567,Rajesh Jadhav,"[{'start': '3:00 PM', 'end': '9:00 PM'}]","['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday']",18.5312,73.1832,REC00210
211,Hotel Waitstaff,"Serve guests, take orders, and ensure cleanliness.","Hospitality skills, customer-friendly.",Part-time,Hospitality,hotel-waitstaff-alibaug-raigad,FALSE,"['hospitality', 'service']",3 months,"['Order Taking', 'Table Service', 'Cleaning']",2,9000,INR,Monthly,6:00 PM,10:00 PM,Raigad,Alibaug,Royal Inn Hotel,info@royalinn.com,9812346789,Vikas Yadav,"[{'start': '6:00 PM', 'end': '10:00 PM'}]","['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",18.6414,72.8724,REC00211
212,Pet Care Assistant,Feed and clean pets and provide customer assistance at a pet store.,"Love for animals, basic pet care skills.",Part-time,Pet Care,pet-care-assistant-chiplun-ratnagiri,FALSE,"['pet-care', 'animal handling']",6 months,"['Pet Care', 'Customer Service']",2,7500,INR,Monthly,9:00 AM,1:00 PM,Ratnagiri,Chiplun,Pet Pals Store,jobs@petpals.com,9845678921,Meera Singh,"[{'start': '9:00 AM', 'end': '1:00 PM'}]","['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",17.5332,73.5093,REC00212
213,Fast Food Delivery Agent,Deliver orders to customers from local eateries.,"Valid two-wheeler license, smartphone for navigation.",Part-time,Food Delivery,fast-food-delivery-agent-wardha-road-nagpur,FALSE,"['delivery', 'food']",3 months,"['Quick Navigation', 'Customer Service', 'Timeliness']",2,9000,INR,Monthly,6:00 PM,10:00 PM,Nagpur,Wardha Road,Snack Express,support@snackexpress.com,9823467890,Kiran Shinde,"[{'start': '6:00 PM', 'end': '10:00 PM'}]","['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",21.1212,79.0472,REC00213
214,Librarian Assistant,"Assist visitors, organize books, and manage records.","Organization skills, basic computer literacy.",Part-time,Education,librarian-assistant-chiplun-ratnagiri,FALSE,"['library', 'education']",4 months,"['Sorting', 'Cataloging', 'Customer Service']",2,10000,INR,Monthly,11:00 AM,3:00 PM,Ratnagiri,Chiplun,Knowledge Center,careers@knowledge.com,9876546789,Vinita Sharma,"[{'start': '11:00 AM', 'end': '3:00 PM'}]","['Monday', 'Tuesday', 'Wednesday']",17.5333,73.5155,REC00214
215,Temple Maintenance Assistant,Help with maintaining cleanliness and assisting temple visitors.,"Reliability, basic housekeeping skills.",Part-time,Community Service,temple-maintenance-assistant-lanja-ratnagiri,FALSE,"['housekeeping', 'community service']",6 months,"['Cleaning Tasks', 'Visitor Assistance', 'Organization']",3,6500,INR,Monthly,6:00 AM,10:00 AM,Ratnagiri,Lanja,Sacred Trust,trust@templeassist.com,9823145678,Prakash Shewale,"[{'start': '6:00 AM', 'end': '10:00 AM'}]","['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",17.3665,73.4987,REC00215
216,Beauty Salon Assistant,Support beauticians and handle customer care.,"Friendly attitude, basic grooming skills.",Part-time,Beauty,salon-assistant-cbd-raigad,FALSE,"['salon', 'grooming']",5 months,"['Customer Handling', 'Cleaning', 'Product Assistance']",2,9500,INR,Monthly,10:00 AM,2:00 PM,Raigad,CBD,Style Studio,contact@stylestudio.com,9812234567,Amruta Joshi,"[{'start': '10:00 AM', 'end': '2:00 PM'}]","['Monday', 'Tuesday', 'Wednesday']",18.7313,73.2234,REC00216
217,Garden Maintenance Worker,Maintain parks and assist with landscaping tasks.,"Knowledge of gardening tools, interest in nature.",Part-time,Agriculture,garden-maintenance-worker-dharampeth-nagpur,FALSE,"['gardening', 'landscaping']",6 months,"['Plant Care', 'Tool Handling', 'Physical Fitness']",3,7000,INR,Monthly,7:00 AM,11:00 AM,Nagpur,Dharampeth,Green Thumb Services,greenjobs@thumb.com,9812233445,Aditya Naik,"[{'start': '7:00 AM', 'end': '11:00 AM'}]","['Monday', 'Tuesday', 'Wednesday', 'Thursday']",21.1498,79.0821,REC00217
218,Cafe Waiter,Assist in food serving and order taking at a local cafe.,"Polite demeanor, basic hospitality knowledge.",Part-time,Hospitality,cafe-waiter-sadar-nagpur,FALSE,"['hospitality', 'food-service']",6 months,"['Customer Service', 'Teamwork']",2,10000,INR,Monthly,7:00 AM,1:00 PM,Nagpur,Sadar,Coffee Time,cafejobs@time.com,9877645621,Pankaj Mehta,"[{'start': '7:00 AM', 'end': '1:00 PM'}]","['Monday', 'Tuesday', 'Wednesday', 'Thursday']",21.1552,79.0851,REC00218
219,Retail Store Helper,"Assist customers, manage stock, and handle transactions.","Basic communication skills, knowledge of inventory.",Part-time,Retail,retail-store-helper-kharghar-raigad,FALSE,"['retail', 'sales']",6 months,"['Stock Management', 'Customer Interaction', 'Billing']",3,11000,INR,Monthly,12:00 PM,5:00 PM,Raigad,Kharghar,Daily Mart Superstore,hr@dailymart.com,9876543211,Manoj Verma,"[{'start': '12:00 PM', 'end': '5:00 PM'}]","['Monday', 'Tuesday', 'Wednesday']",18.7352,73.2576,REC00219
220,Florist Assistant,"Assist in arranging and selling flowers, maintaining shop cleanliness.","Creativity, knowledge of flower care.",Part-time,Retail,florist-assistant-loni-raigad,FALSE,"['floral', 'retail']",4 months,"['Customer Interaction', 'Floral Arrangements']",2,7000,INR,Monthly,9:00 AM,2:00 PM,Raigad,Loni,Bloom Crafts,bloom@crafts.com,9823451234,Snehal Jadhav,"[{'start': '9:00 AM', 'end': '2:00 PM'}]","['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",18.4313,73.1747,REC00220
221,Library Intern,"Sort and catalog books, assist visitors, and manage desk operations.","Attention to detail, computer literacy.",Part-time,Library,library-intern-alibaug-raigad,FALSE,"['library', 'education']",6 months,"['Cataloging', 'Visitor Assistance']",1,8000,INR,Monthly,10:00 AM,4:00 PM,Raigad,Alibaug,Book Haven,admin@bookhaven.com,9871234567,Ajay Naik,"[{'start': '10:00 AM', 'end': '4:00 PM'}]","['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",18.6414,72.8724,REC00221
222,Laundry Helper,"Collect, wash, iron, and deliver clothes to customers.","Basic knowledge of laundry techniques, time management skills.",Part-time,Laundry,laundry-helper-chiplun-ratnagiri,FALSE,"['laundry', 'delivery']",5 months,"['Clothes Handling', 'Customer Service']",2,6500,INR,Monthly,6:00 AM,10:00 AM,Ratnagiri,Chiplun,Fresh Washers,careers@freshwashers.com,9865434567,Priya Patil,"[{'start': '6:00 AM', 'end': '10:00 AM'}]","['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",17.5332,73.5093,REC00222
223,Fruit Vendor Helper,"Sort and organize fruits, assist customers with purchases.","Ability to lift light weights, friendly demeanor.",Part-time,Retail,fruit-vendor-helper-dharavi-nagpur,FALSE,"['retail', 'fruit-sales']",3 months,"['Customer Service', 'Inventory Organization']",2,5500,INR,Monthly,7:00 AM,12:00 PM,Nagpur,Dharavi,Fruit Basket,info@fruitbasket.com,9822345678,Arjun Kulkarni,"[{'start': '7:00 AM', 'end': '12:00 PM'}]","['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday']",21.1458,79.0882,REC00223
224,Park Maintenance Worker,"Maintain park cleanliness, manage plants, and ensure visitor safety.","Knowledge of gardening tools, physical stamina.",Part-time,Parks,park-maintenance-worker-civil-lines-nagpur,FALSE,"['maintenance', 'gardening']",6 months,"['Landscaping', 'Safety Awareness']",2,8000,INR,Monthly,6:00 AM,10:00 AM,Nagpur,Civil Lines,Green Parks Pvt. Ltd.,greenparks@pvt.com,9875432345,Sonal Deshmukh,"[{'start': '6:00 AM', 'end': '10:00 AM'}]","['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",21.1499,79.092,REC00224
225,Catering Assistant,Assist in food preparation and serving at events.,"Basic kitchen knowledge, friendly demeanor.",Part-time,Hospitality,catering-assistant-kashimira-nashik,FALSE,"['food', 'hospitality']",3 months,"['Food Prep', 'Serving']",2,6000,INR,Monthly,4:00 PM,10:00 PM,Nashik,Kashimira,Event Delights,events@delights.com,9812343210,Rakesh Joshi,"[{'start': '4:00 PM', 'end': '10:00 PM'}]","['Monday', 'Tuesday', 'Wednesday']",19.9915,73.7513,REC00225
226,Pharmacy Assistant,Manage inventory and assist pharmacists with customer queries.,"Basic medical knowledge, billing experience.",Part-time,Healthcare,pharmacy-assistant-old-city-nagpur,FALSE,"['pharmacy', 'customer-service']",6 months,"['Stock Management', 'Billing']",3,12000,INR,Monthly,9:00 AM,3:00 PM,Nagpur,Old City,MedLink Pharmacy,medlink@pharma.com,9813456782,Sneha Yadav,"[{'start': '9:00 AM', 'end': '3:00 PM'}]","['Monday', 'Tuesday', 'Wednesday', 'Thursday']",21.15,79.1063,REC00226
227,Animal Shelter Worker,"Clean shelter spaces, feed animals, and assist visitors.","Love for animals, stamina for physical tasks.",Part-time,Animal Care,animal-shelter-worker-pawerwadi-raigad,FALSE,"['animal-care', 'shelter']",4 months,"['Compassion', 'Animal Feeding']",2,7000,INR,Monthly,7:00 AM,12:00 PM,Raigad,Pawerwadi,Shelter Hearts,care@shelterhearts.com,9823234565,Pooja Verma,"[{'start': '7:00 AM', 'end': '12:00 PM'}]","['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",18.7907,73.1756,REC00227
228,Fitness Instructor Assistant,"Guide gym members under supervision, and manage equipment.","Basic fitness knowledge, motivational skills.",Part-time,Fitness,fitness-instructor-assistant-worli-nashik,FALSE,"['fitness', 'training']",5 months,"['Equipment Handling', 'Motivation']",1,9500,INR,Monthly,6:00 AM,10:00 AM,Nashik,Worli,Next Level Fitness,join@nextfit.com,9876545671,Sudhir Kumar,"[{'start': '6:00 AM', 'end': '10:00 AM'}]","['Monday', 'Tuesday', 'Wednesday', 'Thursday']",19.9433,73.7926,REC00228
229,Dance Class Coordinator,"Manage class schedules, collect fees, and handle parent inquiries.","Basic organizational skills, polite demeanor.",Part-time,Recreation,dance-class-coordinator-dadar-ratnagiri,FALSE,"['dance', 'recreation']",5 months,"['Customer Interaction', 'Schedule Management']",1,9000,INR,Monthly,3:00 PM,7:00 PM,Ratnagiri,Dadar,StepDance Academy,connect@stepdance.com,9874566789,Kavita Desai,"[{'start': '3:00 PM', 'end': '7:00 PM'}]","['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",17.0418,73.3269,REC00229
230,Delivery Executive,Deliver packages to customers in Mumbai.,"Valid driving license, navigation skills.",Part-time,Logistics,delivery-executive-dadar-mumbai,FALSE,"['delivery', 'logistics']",6 months,"['Driving', 'Navigation', 'Customer Service']",3,12000,INR,Monthly,9:00 AM,1:00 PM,Mumbai,Dadar,Swift Couriers,hr@swiftcouriers.com,9876543210,Rahul Desai,"[{'start': '9:00 AM', 'end': '1:00 PM'}]","['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",19.018,72.844,REC00230
231,Pharmacy Assistant,Assist in managing stock and billing medicines.,Basic medical knowledge and billing skills.,Part-time,Healthcare,pharmacy-assistant-bandra-mumbai,FALSE,"['pharmacy', 'healthcare']",6 months,"['Inventory', 'Customer Assistance', 'Billing']",2,15000,INR,Monthly,10:00 AM,2:00 PM,Mumbai,Bandra,HealthPlus Pharmacy,info@healthplus.com,9812345678,Dr. Pooja Khanna,"[{'start': '10:00 AM', 'end': '2:00 PM'}]","['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",19.0595,72.8295,REC00231
232,Call Center Executive,Handle customer inquiries via phone and maintain records.,"Fluency in Marathi and Hindi, basic computer skills.",Part-time,Customer Support,call-center-executive-andheri-mumbai,FALSE,"['call center', 'customer service']",12 months,"['Problem-Solving', 'Data Entry', 'Communication']",5,18000,INR,Monthly,9:00 AM,6:00 PM,Mumbai,Andheri,Support Solutions,hr@supportsolutions.com,9823456789,Suresh Patil,"[{'start': '9:00 AM', 'end': '6:00 PM'}]","['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",19.1197,72.8479,REC00232
233,Librarian Assistant,"Assist visitors, organize books, and manage records.","Organization skills, basic computer literacy.",Part-time,Education,librarian-assistant-matunga-mumbai,FALSE,"['library', 'education']",4 months,"['Sorting', 'Cataloging', 'Customer Service']",2,10000,INR,Monthly,11:00 AM,3:00 PM,Mumbai,Matunga,City Library,careers@citylibrary.com,9876546789,Vinita Sharma,"[{'start': '11:00 AM', 'end': '3:00 PM'}]","['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",19.0269,72.8553,REC00233
234,Beauty Salon Assistant,Support beauticians and handle customer care.,"Friendly attitude, basic grooming skills.",Part-time,Beauty & Wellness,salon-assistant-khar-mumbai,FALSE,"['salon', 'grooming']",5 months,"['Customer Handling', 'Cleaning', 'Product Assistance']",2,9500,INR,Monthly,10:00 AM,2:00 PM,Mumbai,Khar,Style Studio,contact@stylestudio.com,9812234567,Amruta Joshi,"[{'start': '10:00 AM', 'end': '2:00 PM'}]","['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday']",19.066,72.8339,REC00234
235,Retail Store Helper,"Assist customers, manage stock, and handle transactions.","Basic communication skills, knowledge of inventory.",Part-time,Retail,retail-store-helper-kurla-mumbai,FALSE,"['retail', 'sales']",6 months,"['Stock Management', 'Customer Interaction', 'Billing']",3,11000,INR,Monthly,12:00 PM,5:00 PM,Mumbai,Kurla,DailyMart Superstore,hr@dailymart.com,9876543211,Manoj Verma,"[{'start': '12:00 PM', 'end': '5:00 PM'}]","['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday']",19.0728,72.8795,REC00235
236,Receptionist,Handle front desk and assist visitors.,"Polite, fluent in English and Marathi.",Part-time,Administration,receptionist-mulund-mumbai,FALSE,"['admin', 'communication']",8 months,"['Multitasking', 'Visitor Management', 'MS Office']",4,14000,INR,Monthly,9:00 AM,5:00 PM,Mumbai,Mulund,Elite Business Center,support@elite.com,9823345567,Kiran Raje,"[{'start': '9:00 AM', 'end': '5:00 PM'}]","['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",19.1726,72.9562,REC00236
237,Hotel Waitstaff,"Serve guests, take orders, and ensure cleanliness.","Hospitality skills, customer-friendly.",Part-time,Hospitality,hotel-waitstaff-colaba-mumbai,FALSE,"['hospitality', 'service']",3 months,"['Order Taking', 'Table Service', 'Cleaning']",2,9000,INR,Monthly,6:00 PM,10:00 PM,Mumbai,Colaba,Royal Inn Hotel,info@royalinn.com,9812346789,Vikas Yadav,"[{'start': '6:00 PM', 'end': '10:00 PM'}]","['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday']",18.9067,72.8147,REC00237
238,Event Organizer Assistant,Help organize and manage events in Mumbai.,Coordination and scheduling skills.,Part-time,Event Management,event-organizer-assistant-churchgate-mumbai,FALSE,"['event', 'management']",6 months,"['Vendor Management', 'Communication', 'Scheduling']",3,14000,INR,Monthly,11:00 AM,5:00 PM,Mumbai,Churchgate,Grand Events Management,jobs@grandevents.com,9876785678,Tanmay Kulkarni,"[{'start': '11:00 AM', 'end': '5:00 PM'}]",['Flexible'],18.9358,72.8277,REC00238
239,Gym Assistant Trainer,Support trainers and guide clients.,"Basic fitness knowledge, helpful attitude.",Part-time,Fitness,gym-assistant-trainer-borivali-mumbai,FALSE,"['fitness', 'health']",4 months,"['Equipment Handling', 'Workout Guidance', 'Motivation']",2,12000,INR,Monthly,6:00 AM,11:00 AM,Mumbai,Borivali,Fitness First,support@fitnessfirst.com,9812348765,Rajesh Jadhav,"[{'start': '6:00 AM', 'end': '11:00 AM'}]","['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday']",19.229,72.8577,REC00239
